family_id	assembly	assembly_short	scaffold	gene	copy	copy_rank	copy_id	copy_header	copy_fasta	ref_fasta	step2_status	step2_strand	step2_alignment_score	exo_score	exo_frameshift_ops	exo_strand	exon_count	predicted_cds_len	predicted_protein_len	ref_cds_len	ref_protein_len	protein_len_ratio	internal_stop_count	has_terminal_stop	starts_with_M	frameshift_like_gap_runs	prot_matches	prot_mismatches	prot_gap_columns	prot_percent_identity	prot_ref_coverage	prot_qry_coverage	prot_aligned_columns	structural_status	structural_reason	final_status	final_reason	protein_divergence	divergence_robust_z	popgen_dataset
OG0000046	NT9_v2	NT9_v2	scaffold_2_RagTag	AL2G13390	1		1	AL2G13390_NT9_v2_scaffold_2_copy_1	/home/pkaru/hpc-project/CNV/ANN/231/AL/blast1/sequences/OG0000046_all_genes_v1.fasta	/home/pkaru/hpc-project/CNV/ANN/231/AL/refseq/OG0000046.fasta	ok	+	3294.0	2329.0	0.0	+	1.0	1422.0	474.0	1422	474	1.0	0.0	True	True	0.0	461.0	13.0	0.0	97.257	100.0	100.0	474.0	U0	structurally_intact	U	reference_like_intact	2.742999999999995	0.6744999999999999	A+F+U
OG0000046	NT9_v2	NT9_v2	scaffold_2_RagTag	AL2G13790	1		1	AL2G13790_NT9_v2_scaffold_2_copy_1	/home/pkaru/hpc-project/CNV/ANN/231/AL/blast1/sequences/OG0000046_all_genes_v1.fasta	/home/pkaru/hpc-project/CNV/ANN/231/AL/refseq/OG0000046.fasta	ok	+	3144.0	1426.0	0.0	+	2.0	906.0	302.0	1173	391	0.7724	0.0	False	True	0.0	297.0	5.0	89.0	98.344	100.0	100.0	391.0	U0	structurally_intact	F	protein_length_shift	1.656000000000006	-0.3372499999999927	A+F+U
OG0000046	NT9_v2	NT9_v2	scaffold_2_RagTag	AL2G13820	1		1	AL2G13820_NT9_v2_scaffold_2_copy_1	/home/pkaru/hpc-project/CNV/ANN/231/AL/blast1/sequences/OG0000046_all_genes_v1.fasta	/home/pkaru/hpc-project/CNV/ANN/231/AL/refseq/OG0000046.fasta	ok	+	8110.0	2487.0	0.0	+	3.0	1509.0	503.0	1509	503	1.0	0.0	True	True	0.0	497.0	6.0	0.0	98.807	100.0	100.0	503.0	U0	structurally_intact	U	reference_like_intact	1.1929999999999978	-0.6825297619047599	A+F+U
OG0000046	NT9_v2	NT9_v2	scaffold_2_RagTag	AL2G13840	1		1	AL2G13840_NT9_v2_scaffold_2_copy_1	/home/pkaru/hpc-project/CNV/ANN/231/AL/blast1/sequences/OG0000046_all_genes_v1.fasta	/home/pkaru/hpc-project/CNV/ANN/231/AL/refseq/OG0000046.fasta	ok	+	3649.0	2212.0	0.0	+	1.0	1398.0	466.0	1386	462	1.0087	0.0	True	True	0.0	450.0	12.0	4.0	97.403	100.0	100.0	466.0	U0	structurally_intact	U	reference_like_intact	2.596999999999994	-0.2437137904468479	A+F+U
OG0000046	NT9_v2	NT9_v2	scaffold_2_RagTag	AL2G14050	1		1	AL2G14050_NT9_v2_scaffold_2_copy_1	/home/pkaru/hpc-project/CNV/ANN/231/AL/blast1/sequences/OG0000046_all_genes_v1.fasta	/home/pkaru/hpc-project/CNV/ANN/231/AL/refseq/OG0000046.fasta	ok	+	4119.0	2042.0	0.0	-	1.0	1245.0	415.0	1245	415	1.0	0.0	True	True	0.0	408.0	7.0	0.0	98.313	100.0	100.0	415.0	U0	structurally_intact	U	reference_like_intact	1.6869999999999976	-0.2890714285714286	A+F+U
OG0000046	NT9_v2	NT9_v2	scaffold_2_RagTag	AL2G14070	1		1	AL2G14070_NT9_v2_scaffold_2_copy_1	/home/pkaru/hpc-project/CNV/ANN/231/AL/blast1/sequences/OG0000046_all_genes_v1.fasta	/home/pkaru/hpc-project/CNV/ANN/231/AL/refseq/OG0000046.fasta	ok	+	3883.0	2105.0	0.0	-	1.0	1260.0	420.0	1260	420	1.0	0.0	True	True	0.0	416.0	4.0	0.0	99.048	100.0	100.0	420.0	U0	structurally_intact	U	reference_like_intact	0.9519999999999982	-0.6750668067226918	A+F+U
OG0000046	NT9_v2	NT9_v2	scaffold_2_RagTag	AL2G14110	1		1	AL2G14110_NT9_v2_scaffold_2_copy_1	/home/pkaru/hpc-project/CNV/ANN/231/AL/blast1/sequences/OG0000046_all_genes_v1.fasta	/home/pkaru/hpc-project/CNV/ANN/231/AL/refseq/OG0000046.fasta	ok	+	3355.0	2076.0	0.0	-	1.0	1284.0	428.0	1284	428	1.0	0.0	True	True	0.0	410.0	18.0	0.0	95.794	100.0	100.0	428.0	U0	structurally_intact	U	reference_like_intact	4.206000000000003	0.6745	A+F+U
OG0000046	NT9_v2	NT9_v2	scaffold_5_RagTag	AL5G22030	1		1	AL5G22030_NT9_v2_scaffold_5_copy_1	/home/pkaru/hpc-project/CNV/ANN/231/AL/blast1/sequences/OG0000046_all_genes_v1.fasta	/home/pkaru/hpc-project/CNV/ANN/231/AL/refseq/OG0000046.fasta	ok	+	1847.0	976.0	0.0	-	1.0	657.0	219.0	660	220	0.9955	0.0	True	True	0.0	197.0	22.0	1.0	89.954	100.0	100.0	220.0	U0	structurally_intact	F	protein_identity_below_90.0	10.046000000000006	4.271505109489038	A+F+U
OG0000046	NT9_v2	NT9_v2	scaffold_6_RagTag	AL6G35250	1		1	AL6G35250_NT9_v2_scaffold_6_copy_1	/home/pkaru/hpc-project/CNV/ANN/231/AL/blast1/sequences/OG0000046_all_genes_v1.fasta	/home/pkaru/hpc-project/CNV/ANN/231/AL/refseq/OG0000046.fasta	ok	+	3195.0	2288.0	0.0	-	1.0	1365.0	455.0	1365	455	1.0	0.0	True	True	0.0	453.0	2.0	0.0	99.56	100.0	100.0	455.0	U0	structurally_intact	U	reference_like_intact	0.4399999999999977	-0.6729635535307663	A+F+U
OG0000046	NT9_v2	NT9_v2	scaffold_8_RagTag	AL8G20000	1		1	AL8G20000_NT9_v2_scaffold_8_copy_1	/home/pkaru/hpc-project/CNV/ANN/231/AL/blast1/sequences/OG0000046_all_genes_v1.fasta	/home/pkaru/hpc-project/CNV/ANN/231/AL/refseq/OG0000046.fasta	ok	+	2574.0	749.0	0.0	-	1.0	441.0	147.0	441	147	1.0	0.0	True	True	0.0	147.0	0.0	0.0	100.0	100.0	100.0	147.0	U0	structurally_intact	U	reference_like_intact	0.0		A+F+U
OG0000046	PU6_v3_fin	PU6_v3_fin	scaffold_2	AL2G13390	1		1	AL2G13390_PU6_v3_fin_scaffold_2_copy_1	/home/pkaru/hpc-project/CNV/ANN/231/AL/blast1/sequences/OG0000046_all_genes_v1.fasta	/home/pkaru/hpc-project/CNV/ANN/231/AL/refseq/OG0000046.fasta	ok	+	3273.0	2330.0	0.0	+	1.0	1422.0	474.0	1422	474	1.0	0.0	True	True	0.0	463.0	11.0	0.0	97.679	100.0	100.0	474.0	U0	structurally_intact	U	reference_like_intact	2.320999999999998	-0.6744999999999999	A+F+U
OG0000046	PU6_v3_fin	PU6_v3_fin	scaffold_2	AL2G13790	1		1	AL2G13790_PU6_v3_fin_scaffold_2_copy_1	/home/pkaru/hpc-project/CNV/ANN/231/AL/blast1/sequences/OG0000046_all_genes_v1.fasta	/home/pkaru/hpc-project/CNV/ANN/231/AL/refseq/OG0000046.fasta	ok	+	3102.0	1426.0	0.0	+	2.0	906.0	302.0	1173	391	0.7724	0.0	False	True	0.0	297.0	5.0	89.0	98.344	100.0	100.0	391.0	U0	structurally_intact	F	protein_length_shift	1.656000000000006	-0.3372499999999927	A+F+U
OG0000046	PU6_v3_fin	PU6_v3_fin	scaffold_2	AL2G13820	1		1	AL2G13820_PU6_v3_fin_scaffold_2_copy_1	/home/pkaru/hpc-project/CNV/ANN/231/AL/blast1/sequences/OG0000046_all_genes_v1.fasta	/home/pkaru/hpc-project/CNV/ANN/231/AL/refseq/OG0000046.fasta	ok	+	6043.0	2374.0	0.0	+	4.0	1488.0	496.0	1509	503	0.9861	0.0	False	True	0.0	483.0	13.0	7.0	97.379	100.0	100.0	503.0	U0	structurally_intact	U	reference_like_intact	2.620999999999995	0.6664702380952267	A+F+U
OG0000046	PU6_v3_fin	PU6_v3_fin	scaffold_2	AL2G13840	1		1	AL2G13840_PU6_v3_fin_scaffold_2_copy_1	/home/pkaru/hpc-project/CNV/ANN/231/AL/blast1/sequences/OG0000046_all_genes_v1.fasta	/home/pkaru/hpc-project/CNV/ANN/231/AL/refseq/OG0000046.fasta	ok	+	3683.0	2257.0	0.0	+	1.0	1395.0	465.0	1386	462	1.0065	0.0	True	True	0.0	454.0	8.0	3.0	98.268	100.0	100.0	465.0	U0	structurally_intact	U	reference_like_intact	1.731999999999999	-1.142700693374432	A+F+U
OG0000046	PU6_v3_fin	PU6_v3_fin	scaffold_2	AL2G13900	1		1	AL2G13900_PU6_v3_fin_scaffold_2_copy_1	/home/pkaru/hpc-project/CNV/ANN/231/AL/blast1/sequences/OG0000046_all_genes_v1.fasta	/home/pkaru/hpc-project/CNV/ANN/231/AL/refseq/OG0000046.fasta	ok	+	2059.0	1539.0	0.0	-	1.0	918.0	306.0	1161	387	0.7907	0.0	True	True	0.0	304.0	2.0	81.0	99.346	100.0	100.0	387.0	U0	structurally_intact	F	protein_length_shift	0.6539999999999964	0.6745	A+F+U
OG0000046	PU6_v3_fin	PU6_v3_fin	scaffold_2	AL2G13990	1		1	AL2G13990_PU6_v3_fin_scaffold_2_copy_1	/home/pkaru/hpc-project/CNV/ANN/231/AL/blast1/sequences/OG0000046_all_genes_v1.fasta	/home/pkaru/hpc-project/CNV/ANN/231/AL/refseq/OG0000046.fasta	ok	+	3514.0	1825.0	0.0	-	1.0	1101.0	367.0	1101	367	1.0	0.0	True	False	0.0	359.0	8.0	0.0	97.82	100.0	100.0	367.0	U0	structurally_intact	U	reference_like_intact	2.180000000000007	-1.0111311926605389	A+F+U
OG0000046	PU6_v3_fin	PU6_v3_fin	scaffold_2	AL2G14050	1		1	AL2G14050_PU6_v3_fin_scaffold_2_copy_1	/home/pkaru/hpc-project/CNV/ANN/231/AL/blast1/sequences/OG0000046_all_genes_v1.fasta	/home/pkaru/hpc-project/CNV/ANN/231/AL/refseq/OG0000046.fasta	ok	+	4132.0	2047.0	0.0	-	1.0	1245.0	415.0	1245	415	1.0	0.0	True	True	0.0	408.0	7.0	0.0	98.313	100.0	100.0	415.0	U0	structurally_intact	U	reference_like_intact	1.6869999999999976	-0.2890714285714286	A+F+U
OG0000046	PU6_v3_fin	PU6_v3_fin	scaffold_2	AL2G14070	1		1	AL2G14070_PU6_v3_fin_scaffold_2_copy_1	/home/pkaru/hpc-project/CNV/ANN/231/AL/blast1/sequences/OG0000046_all_genes_v1.fasta	/home/pkaru/hpc-project/CNV/ANN/231/AL/refseq/OG0000046.fasta	ok	+	2449.0	1749.0	0.0	-	1.0	1056.0	352.0	1260	420	0.8381	0.0	False	True	0.0	346.0	6.0	68.0	98.295	100.0	100.0	420.0	U0	structurally_intact	F	protein_length_shift	1.7049999999999983	-0.2482613445378169	A+F+U
OG0000046	PU6_v3_fin	PU6_v3_fin	scaffold_2	AL2G14080	1		1	AL2G14080_PU6_v3_fin_scaffold_2_copy_1	/home/pkaru/hpc-project/CNV/ANN/231/AL/blast1/sequences/OG0000046_all_genes_v1.fasta	/home/pkaru/hpc-project/CNV/ANN/231/AL/refseq/OG0000046.fasta	ok	+	3254.0	2089.0	0.0	-	1.0	1260.0	420.0	1260	420	1.0	0.0	True	True	0.0	410.0	10.0	0.0	97.619	100.0	100.0	420.0	U0	structurally_intact	U	reference_like_intact	2.381	0.0	A+F+U
OG0000046	PU6_v3_fin	PU6_v3_fin	scaffold_2	AL2G14110	1		1	AL2G14110_PU6_v3_fin_scaffold_2_copy_1	/home/pkaru/hpc-project/CNV/ANN/231/AL/blast1/sequences/OG0000046_all_genes_v1.fasta	/home/pkaru/hpc-project/CNV/ANN/231/AL/refseq/OG0000046.fasta	ok	+	3321.0	2095.0	0.0	-	1.0	1284.0	428.0	1284	428	1.0	0.0	True	True	0.0	414.0	14.0	0.0	96.729	100.0	100.0	428.0	U0	structurally_intact	U	reference_like_intact	3.271000000000001	-0.6730587606837538	A+F+U
OG0000046	PU6_v3_fin	PU6_v3_fin	scaffold_5	AL5G22030	1		1	AL5G22030_PU6_v3_fin_scaffold_5_copy_1	/home/pkaru/hpc-project/CNV/ANN/231/AL/blast1/sequences/OG0000046_all_genes_v1.fasta	/home/pkaru/hpc-project/CNV/ANN/231/AL/refseq/OG0000046.fasta	ok	+	2045.0	1079.0	0.0	-	1.0	657.0	219.0	660	220	0.9955	0.0	True	True	0.0	216.0	3.0	1.0	98.63	100.0	100.0	220.0	U0	structurally_intact	U	reference_like_intact	1.3700000000000043	0.0	A+F+U
OG0000046	PU6_v3_fin	PU6_v3_fin	scaffold_5	AL5G26170	1		1	AL5G26170_PU6_v3_fin_scaffold_5_copy_1	/home/pkaru/hpc-project/CNV/ANN/231/AL/blast1/sequences/OG0000046_all_genes_v1.fasta	/home/pkaru/hpc-project/CNV/ANN/231/AL/refseq/OG0000046.fasta	ok	+	2942.0	1900.0	0.0	+	2.0	1248.0	416.0	1254	418	0.9952	0.0	False	True	0.0	385.0	31.0	2.0	92.548	100.0	100.0	418.0	U0	structurally_intact	U	reference_like_intact	7.451999999999998	0.378700033172997	A+F+U
OG0000046	PU6_v3_fin	PU6_v3_fin	scaffold_6	AL6G35250	1		1	AL6G35250_PU6_v3_fin_scaffold_6_copy_1	/home/pkaru/hpc-project/CNV/ANN/231/AL/blast1/sequences/OG0000046_all_genes_v1.fasta	/home/pkaru/hpc-project/CNV/ANN/231/AL/refseq/OG0000046.fasta	ok	+	2964.0	2165.0	0.0	-	1.0	1305.0	435.0	1365	455	0.956	0.0	True	False	0.0	430.0	5.0	20.0	98.851	100.0	100.0	455.0	U0	structurally_intact	U	reference_like_intact	1.149000000000001	1.5057175398632854	A+F+U
OG0000046	PU6_v3_fin	PU6_v3_fin	scaffold_8	AL8G20000	1		1	AL8G20000_PU6_v3_fin_scaffold_8_copy_1	/home/pkaru/hpc-project/CNV/ANN/231/AL/blast1/sequences/OG0000046_all_genes_v1.fasta	/home/pkaru/hpc-project/CNV/ANN/231/AL/refseq/OG0000046.fasta	ok	+	2577.0	749.0	0.0	-	1.0	441.0	147.0	441	147	1.0	0.0	True	True	0.0	147.0	0.0	0.0	100.0	100.0	100.0	147.0	U0	structurally_intact	U	reference_like_intact	0.0		A+F+U
OG0000046	TE11_v2	TE11_v2	scaffold_2_RagTag	AL1G66000	1		1	AL1G66000_TE11_v2_scaffold_2_copy_1	/home/pkaru/hpc-project/CNV/ANN/231/AL/blast1/sequences/OG0000046_all_genes_v1.fasta	/home/pkaru/hpc-project/CNV/ANN/231/AL/refseq/OG0000046.fasta	ok	-	1245.0	690.0	0.0	-	1.0	441.0	147.0	537	179	0.8212	0.0	False	True	0.0	144.0	3.0	32.0	97.959	100.0	100.0	179.0	U0	structurally_intact	F	protein_length_shift	2.040999999999997		A+F+U
OG0000046	TE11_v2	TE11_v2	scaffold_2_RagTag	AL2G13390	1		1	AL2G13390_TE11_v2_scaffold_2_copy_1	/home/pkaru/hpc-project/CNV/ANN/231/AL/blast1/sequences/OG0000046_all_genes_v1.fasta	/home/pkaru/hpc-project/CNV/ANN/231/AL/refseq/OG0000046.fasta	ok	+	3267.0	2313.0	0.0	+	1.0	1422.0	474.0	1422	474	1.0	0.0	True	True	0.0	458.0	16.0	0.0	96.624	100.0	100.0	474.0	U0	structurally_intact	U	reference_like_intact	3.3760000000000048	2.6980000000000457	A+F+U
OG0000046	TE11_v2	TE11_v2	scaffold_2_RagTag	AL2G13790	1		1	AL2G13790_TE11_v2_scaffold_2_copy_1	/home/pkaru/hpc-project/CNV/ANN/231/AL/blast1/sequences/OG0000046_all_genes_v1.fasta	/home/pkaru/hpc-project/CNV/ANN/231/AL/refseq/OG0000046.fasta	ok	+	3138.0	1423.0	0.0	+	2.0	906.0	302.0	1173	391	0.7724	0.0	False	True	0.0	296.0	6.0	89.0	98.013	100.0	100.0	391.0	U0	structurally_intact	F	protein_length_shift	1.9869999999999948	0.0	A+F+U
OG0000046	TE11_v2	TE11_v2	scaffold_2_RagTag	AL2G13820	1		1	AL2G13820_TE11_v2_scaffold_2_copy_1	/home/pkaru/hpc-project/CNV/ANN/231/AL/blast1/sequences/OG0000046_all_genes_v1.fasta	/home/pkaru/hpc-project/CNV/ANN/231/AL/refseq/OG0000046.fasta	ok	+	7365.0	2426.0	0.0	+	3.0	1488.0	496.0	1509	503	0.9861	0.0	False	True	0.0	487.0	9.0	7.0	98.185	100.0	100.0	503.0	U0	structurally_intact	U	reference_like_intact	1.8149999999999975	-0.094940126050423	A+F+U
OG0000046	TE11_v2	TE11_v2	scaffold_2_RagTag	AL2G13840	1		1	AL2G13840_TE11_v2_scaffold_2_copy_1	/home/pkaru/hpc-project/CNV/ANN/231/AL/blast1/sequences/OG0000046_all_genes_v1.fasta	/home/pkaru/hpc-project/CNV/ANN/231/AL/refseq/OG0000046.fasta	ok	+	3691.0	2204.0	0.0	+	1.0	1398.0	466.0	1386	462	1.0087	0.0	True	True	0.0	449.0	13.0	4.0	97.186	100.0	100.0	466.0	U0	structurally_intact	U	reference_like_intact	2.813999999999993	-0.0181875963020088	A+F+U
OG0000046	TE11_v2	TE11_v2	scaffold_2_RagTag	AL2G13990	1		1	AL2G13990_TE11_v2_scaffold_2_copy_1	/home/pkaru/hpc-project/CNV/ANN/231/AL/blast1/sequences/OG0000046_all_genes_v1.fasta	/home/pkaru/hpc-project/CNV/ANN/231/AL/refseq/OG0000046.fasta	ok	+	2992.0	1800.0	0.0	-	1.0	1101.0	367.0	1101	367	1.0	0.0	True	False	0.0	356.0	11.0	0.0	97.003	100.0	100.0	367.0	U0	structurally_intact	U	reference_like_intact	2.997	0.0	A+F+U
OG0000046	TE11_v2	TE11_v2	scaffold_2_RagTag	AL2G14050	1		1	AL2G14050_TE11_v2_scaffold_2_copy_1	/home/pkaru/hpc-project/CNV/ANN/231/AL/blast1/sequences/OG0000046_all_genes_v1.fasta	/home/pkaru/hpc-project/CNV/ANN/231/AL/refseq/OG0000046.fasta	ok	+	4000.0	2031.0	0.0	-	1.0	1245.0	415.0	1245	415	1.0	0.0	True	True	0.0	404.0	11.0	0.0	97.349	100.0	100.0	415.0	U0	structurally_intact	U	reference_like_intact	2.650999999999996	0.4817857142857142	A+F+U
OG0000046	TE11_v2	TE11_v2	scaffold_2_RagTag	AL2G14080	1		1	AL2G14080_TE11_v2_scaffold_2_copy_1	/home/pkaru/hpc-project/CNV/ANN/231/AL/blast1/sequences/OG0000046_all_genes_v1.fasta	/home/pkaru/hpc-project/CNV/ANN/231/AL/refseq/OG0000046.fasta	ok	+	3203.0	2080.0	0.0	-	1.0	1260.0	420.0	1260	420	1.0	0.0	True	True	0.0	409.0	11.0	0.0	97.381	100.0	100.0	420.0	U0	structurally_intact	U	reference_like_intact	2.619	0.33725	A+F+U
OG0000046	TE11_v2	TE11_v2	scaffold_2_RagTag	AL2G14090	1		1	AL2G14090_TE11_v2_scaffold_2_copy_1	/home/pkaru/hpc-project/CNV/ANN/231/AL/blast1/sequences/OG0000046_all_genes_v1.fasta	/home/pkaru/hpc-project/CNV/ANN/231/AL/refseq/OG0000046.fasta	ok	+	2742.0	1949.0	0.0	-	1.0	1242.0	414.0	1236	412	1.0049	0.0	True	True	0.0	400.0	10.0	6.0	97.561	100.0	100.0	416.0	U0	structurally_intact	U	reference_like_intact	2.438999999999993	0.2665230769230798	A+F+U
OG0000046	TE11_v2	TE11_v2	scaffold_2_RagTag	AL2G14110	1		1	AL2G14110_TE11_v2_scaffold_2_copy_1	/home/pkaru/hpc-project/CNV/ANN/231/AL/blast1/sequences/OG0000046_all_genes_v1.fasta	/home/pkaru/hpc-project/CNV/ANN/231/AL/refseq/OG0000046.fasta	ok	+	2889.0	1874.0	0.0	-	1.0	1275.0	425.0	1284	428	0.993	0.0	True	True	0.0	383.0	41.0	5.0	90.33	100.0	100.0	429.0	U0	structurally_intact	F	divergence_outlier_rz_gt_3.0	9.670000000000002	8.549431623931563	A+F+U
OG0000046	TE11_v2	TE11_v2	scaffold_5_RagTag	AL5G22030	1		1	AL5G22030_TE11_v2_scaffold_5_copy_1	/home/pkaru/hpc-project/CNV/ANN/231/AL/blast1/sequences/OG0000046_all_genes_v1.fasta	/home/pkaru/hpc-project/CNV/ANN/231/AL/refseq/OG0000046.fasta	ok	+	2042.0	1049.0	0.0	-	1.0	648.0	216.0	660	220	0.9818	0.0	True	True	0.0	215.0	1.0	4.0	99.537	100.0	100.0	220.0	U0	structurally_intact	U	reference_like_intact	0.4629999999999938	-0.4465485401459892	A+F+U
OG0000046	TE11_v2	TE11_v2	scaffold_6_RagTag	AL6G35250	1		1	AL6G35250_TE11_v2_scaffold_6_copy_1	/home/pkaru/hpc-project/CNV/ANN/231/AL/blast1/sequences/OG0000046_all_genes_v1.fasta	/home/pkaru/hpc-project/CNV/ANN/231/AL/refseq/OG0000046.fasta	ok	+	3404.0	2273.0	0.0	-	1.0	1365.0	455.0	1365	455	1.0	0.0	True	True	0.0	452.0	3.0	0.0	99.341	100.0	100.0	455.0	U0	structurally_intact	U	reference_like_intact	0.659000000000006	0.0	A+F+U
OG0000046	TE4_v1	TE4_v1	scaffold_2_RagTag:113346-24308598	AL2G13390	1		1	AL2G13390_TE4_v1_scaffold_2_copy_1	/home/pkaru/hpc-project/CNV/ANN/231/AL/blast1/sequences/OG0000046_all_genes_v1.fasta	/home/pkaru/hpc-project/CNV/ANN/231/AL/refseq/OG0000046.fasta	ok	+	3297.0	2325.0	0.0	+	1.0	1422.0	474.0	1422	474	1.0	0.0	True	True	0.0	462.0	12.0	0.0	97.468	100.0	100.0	474.0	U0	structurally_intact	U	reference_like_intact	2.5319999999999965	0.0	A+F+U
OG0000046	TE4_v1	TE4_v1	scaffold_2_RagTag:113346-24308598	AL2G13790	1		1	AL2G13790_TE4_v1_scaffold_2_copy_1	/home/pkaru/hpc-project/CNV/ANN/231/AL/blast1/sequences/OG0000046_all_genes_v1.fasta	/home/pkaru/hpc-project/CNV/ANN/231/AL/refseq/OG0000046.fasta	ok	+	3132.0	1417.0	0.0	+	2.0	906.0	302.0	1173	391	0.7724	0.0	False	True	0.0	295.0	7.0	89.0	97.682	100.0	100.0	391.0	U0	structurally_intact	F	protein_length_shift	2.317999999999998	0.3372500000000072	A+F+U
OG0000046	TE4_v1	TE4_v1	scaffold_2_RagTag:113346-24308598	AL2G13820	1		1	AL2G13820_TE4_v1_scaffold_2_copy_1	/home/pkaru/hpc-project/CNV/ANN/231/AL/blast1/sequences/OG0000046_all_genes_v1.fasta	/home/pkaru/hpc-project/CNV/ANN/231/AL/refseq/OG0000046.fasta	ok	+	6908.0	2409.0	0.0	+	3.0	1488.0	496.0	1509	503	0.9861	0.0	False	True	0.0	482.0	14.0	7.0	97.177	100.0	100.0	503.0	U0	structurally_intact	U	reference_like_intact	2.8229999999999933	0.8572951680672122	A+F+U
OG0000046	TE4_v1	TE4_v1	scaffold_2_RagTag:113346-24308598	AL2G13840	1		1	AL2G13840_TE4_v1_scaffold_2_copy_1	/home/pkaru/hpc-project/CNV/ANN/231/AL/blast1/sequences/OG0000046_all_genes_v1.fasta	/home/pkaru/hpc-project/CNV/ANN/231/AL/refseq/OG0000046.fasta	ok	+	3678.0	2253.0	0.0	+	1.0	1386.0	462.0	1386	462	1.0	0.0	True	True	0.0	448.0	14.0	0.0	96.97	100.0	100.0	462.0	U0	structurally_intact	U	reference_like_intact	3.030000000000001	0.2062993066255826	A+F+U
OG0000046	TE4_v1	TE4_v1	scaffold_2_RagTag:113346-24308598	AL2G13990	1		1	AL2G13990_TE4_v1_scaffold_2_copy_1	/home/pkaru/hpc-project/CNV/ANN/231/AL/blast1/sequences/OG0000046_all_genes_v1.fasta	/home/pkaru/hpc-project/CNV/ANN/231/AL/refseq/OG0000046.fasta	ok	+	3554.0	1801.0	0.0	-	1.0	1101.0	367.0	1101	367	1.0	0.0	True	False	0.0	354.0	13.0	0.0	96.458	100.0	100.0	367.0	U0	structurally_intact	U	reference_like_intact	3.5420000000000016	0.6745	A+F+U
OG0000046	TE4_v1	TE4_v1	scaffold_2_RagTag:113346-24308598	AL2G14050	1		1	AL2G14050_TE4_v1_scaffold_2_copy_1	/home/pkaru/hpc-project/CNV/ANN/231/AL/blast1/sequences/OG0000046_all_genes_v1.fasta	/home/pkaru/hpc-project/CNV/ANN/231/AL/refseq/OG0000046.fasta	ok	+	4115.0	2027.0	0.0	-	1.0	1245.0	415.0	1245	415	1.0	0.0	True	True	0.0	403.0	12.0	0.0	97.108	100.0	100.0	415.0	U0	structurally_intact	U	reference_like_intact	2.891999999999996	0.6745	A+F+U
OG0000046	TE4_v1	TE4_v1	scaffold_2_RagTag:113346-24308598	AL2G14080	1		1	AL2G14080_TE4_v1_scaffold_2_copy_1	/home/pkaru/hpc-project/CNV/ANN/231/AL/blast1/sequences/OG0000046_all_genes_v1.fasta	/home/pkaru/hpc-project/CNV/ANN/231/AL/refseq/OG0000046.fasta	ok	+	3212.0	2080.0	0.0	-	1.0	1260.0	420.0	1260	420	1.0	0.0	True	True	0.0	409.0	11.0	0.0	97.381	100.0	100.0	420.0	U0	structurally_intact	U	reference_like_intact	2.619	0.33725	A+F+U
OG0000046	TE4_v1	TE4_v1	scaffold_2_RagTag:113346-24308598	AL2G14090	1		1	AL2G14090_TE4_v1_scaffold_2_copy_1	/home/pkaru/hpc-project/CNV/ANN/231/AL/blast1/sequences/OG0000046_all_genes_v1.fasta	/home/pkaru/hpc-project/CNV/ANN/231/AL/refseq/OG0000046.fasta	ok	+	2893.0	2056.0	0.0	-	1.0	1236.0	412.0	1236	412	1.0	0.0	True	True	0.0	409.0	3.0	0.0	99.272	100.0	100.0	412.0	U0	structurally_intact	U	reference_like_intact	0.7279999999999944	-1.6024153846154026	A+F+U
OG0000046	TE4_v1	TE4_v1	scaffold_2_RagTag:113346-24308598	AL2G14110	1		1	AL2G14110_TE4_v1_scaffold_2_copy_1	/home/pkaru/hpc-project/CNV/ANN/231/AL/blast1/sequences/OG0000046_all_genes_v1.fasta	/home/pkaru/hpc-project/CNV/ANN/231/AL/refseq/OG0000046.fasta	ok	+	3291.0	2077.0	0.0	-	1.0	1284.0	428.0	1284	428	1.0	0.0	True	True	0.0	410.0	18.0	0.0	95.794	100.0	100.0	428.0	U0	structurally_intact	U	reference_like_intact	4.206000000000003	0.6745	A+F+U
OG0000046	TE4_v1	TE4_v1	scaffold_5_RagTag:29852-15762170	AL5G22030	1		1	AL5G22030_TE4_v1_scaffold_5_copy_1	/home/pkaru/hpc-project/CNV/ANN/231/AL/blast1/sequences/OG0000046_all_genes_v1.fasta	/home/pkaru/hpc-project/CNV/ANN/231/AL/refseq/OG0000046.fasta	ok	+	2042.0	1049.0	0.0	-	1.0	648.0	216.0	660	220	0.9818	0.0	True	True	0.0	215.0	1.0	4.0	99.537	100.0	100.0	220.0	U0	structurally_intact	U	reference_like_intact	0.4629999999999938	-0.4465485401459892	A+F+U
OG0000046	TE4_v1	TE4_v1	scaffold_6_RagTag:0-26949342	AL6G35250	1		1	AL6G35250_TE4_v1_scaffold_6_copy_1	/home/pkaru/hpc-project/CNV/ANN/231/AL/blast1/sequences/OG0000046_all_genes_v1.fasta	/home/pkaru/hpc-project/CNV/ANN/231/AL/refseq/OG0000046.fasta	ok	+	3386.0	2271.0	0.0	-	1.0	1365.0	455.0	1365	455	1.0	0.0	True	True	0.0	450.0	5.0	0.0	98.901	100.0	100.0	455.0	U0	structurally_intact	U	reference_like_intact	1.0990000000000038	1.352072892938467	A+F+U
